0,0,7.88708,0.008,9.13292,
0,0,6.57452,0.028,7.47509,
0,0,19.5769,0.057,21.16,
0,0,52.0401,0.121,53.3428,
0,0,40.5559,0.171,44.1105,
0,0,49.5436,0.227,52.3964,
0,0,32.4056,0.273,35.7807,
0,0,28.9265,0.316,31.534,
0,0,46.4703,0.366,48.7329,
0,0,58.2532,0.439,60.9538,
0,0,37.3186,0.48,40.6889,
0,0,39.2521,0.529,42.1499,
0,0,41.9351,0.578,45.949,
0,0,44.7901,0.63,50.368,
0,0,24.2316,0.67,27.1536,
0,0,51.2147,0.728,59.1674,
0,0,53.1159,0.793,58.0784,
0,0,28.2084,0.83,31.0128,
0,0,30.4894,0.879,33.2754,
0,0,40.2154,0.936,46.475,
0,0,28.4837,0.973,31.5424,
0,0,35.4229,1.024,40.6688,
0,0,28.7399,1.064,30.4777,
0,0,77.5476,1.144,83.6918,
0,0,33.8153,1.194,40.2868,
0,0,32.6523,1.24,38.3299,
0,0,34.4699,1.289,40.7025,
-1,2,34.7067,1.335,41.2354,
-1,2,35.7077,1.383,41.7999,
-1,2,54.3049,1.449,60.4242,
-1,2,30.537,1.487,33.4125,
-1,2,31.306,1.535,35.0458,
-1,2,32.4397,1.583,35.8866,
-1,2,33.0221,1.631,38.048,
-1,2,44.6178,1.689,50.3848,
-1,2,19.9933,1.727,23.3335,
-1,2,53.1624,1.791,56.7387,
-1,2,39.4852,1.84,42.6561,
-1,2,43.3866,1.89,47.3723,
-1,2,26.9424,1.936,30.8365,
-1,2,42.8203,1.985,46.9625,
-1,2,28.2539,2.031,31.7272,
-1,2,43.0113,2.079,46.2811,
-1,2,57.1437,2.154,63.0211,
-1,2,26.4843,2.201,32.4991,
-1,2,26.6591,2.248,33.2893,
-1,2,16.6245,2.285,19.589,
-1,2,42.2811,2.342,48.6002,
-1,2,20.9811,2.382,24.88,
-1,2,64.8578,2.457,71.1193,
-1,2,22.7346,2.493,25.8069,
-1,2,45.4337,2.548,51.91,
-1,2,25.8186,2.59,28.9903,
-1,2,51.2356,2.648,57.1305,
-1,2,26.54,2.685,29.3495,
-1,2,44.259,2.735,47.7722,
-1,2,56.764,2.808,59.3052,
-1,2,25.716,2.84,27.4013,
-1,2,43.7282,2.889,45.8109,
-1,2,59.068,2.952,63.8267,
-1,2,20.461,2.991,23.7393,
-1,2,37.2461,3.039,40.5969,
-1,2,49.3369,3.098,56.348,
-1,2,49.224,3.16,54.784,
-1,2,24.6586,3.197,27.6374,
-1,2,40.8128,3.245,43.8089,
-1,2,50.2404,3.301,55.9221,
-1,2,38.6675,3.352,45.5173,
-1,2,39.7154,3.401,44.5694,
-1,2,56.4656,3.464,60.8109,
-1,2,32.4089,3.503,35.7579,
-1,2,34.3013,3.551,37.6848,
-1,2,35.7979,3.598,39.6062,
-1,2,37.2072,3.647,40.7527,
-1,2,39.6502,3.696,42.9273,
-1,2,39.5523,3.743,42.8394,
-1,2,64.5268,3.815,72.2717,
-1,2,24.9151,3.853,27.5901,
-1,2,51.6688,3.911,57.4927,
-1,2,29.2439,3.951,32.9466,
-1,2,31.5384,4,34.3853,
-1,2,39.6978,4.055,45.6676,
-1,2,38.0033,4.102,42.6748,
-1,2,54.714,4.164,60.7273,
-1,2,40.2062,4.212,44.6647,
-1,2,36.6717,4.254,40.3708,
-1,2,39.8877,4.304,43.358,
-1,2,38.9702,4.351,42.3163,
-1,2,40.2245,4.399,43.8147,
-1,2,56.8765,4.462,60.5763,
-1,2,42.8485,4.511,46.7129,
-1,2,37.8138,4.567,43.8162,
-1,2,29.6398,4.607,32.8546,
-1,2,29.5785,4.653,32.5823,
-1,2,38.4842,4.709,44.1692,
-1,2,32.8334,4.75,36.1131,
-1,2,59.5786,4.823,65.3702,
-1,2,29.5536,4.871,35.3767,
-1,2,32.8851,4.921,38.6103,
-1,2,22.7504,4.958,26.6529,
-1,2,48.6768,5.015,54.9687,
-1,2,24.7282,5.054,29.5401,
-1,2,57.8064,5.119,61.2093,
-1,2,42.7367,5.167,46.1565,
-1,2,36.1677,5.222,42.0425,
-1,2,30.0932,5.263,33.0855,
-1,2,40.9279,5.319,46.7569,
-1,2,33.5576,5.361,37.864,
-1,2,36.053,5.409,39.8642,
-1,2,58.4534,5.478,62.2015,
-1,2,20.9386,5.518,24.3312,
-1,2,39.612,5.568,43.071,
-1,2,39.0073,5.615,42.4061,
-1,2,41.1654,5.663,44.8436,
-1,2,41.0261,5.71,44.6251,
-1,2,51.6237,5.767,58.3225,
-1,2,54.1242,5.832,59.0658,
-1,2,27.8258,5.868,29.3872,
-1,2,40.6537,5.912,42.0066,
-1,2,56.2681,5.975,63.3484,
-1,2,16.858,6.013,19.8551,
-1,2,45.5807,6.073,49.4839,
-1,2,31.3661,6.121,33.6079,
-1,2,43.1777,6.18,48.6812,
-1,2,22.7295,6.222,26.6074,
-1,2,49.5979,6.28,55.2462,
-1,2,24.6032,6.317,28.4071,
-1,2,42.0682,6.366,45.9293,
-1,2,50.8639,6.422,56.6049,
-1,2,55.7952,6.489,61.607,
-1,2,33.8029,6.531,38.9497,
-1,2,36.682,6.579,42.037,
-1,2,37.7618,6.627,42.4454,
-1,2,31.8126,6.668,34.4109,
-1,2,44.0717,6.727,51.6399,
-1,2,18.8688,6.764,21.5958,
-1,2,55.5181,6.832,58.8426,
-1,2,38.4252,6.877,41.4539,
-1,2,48.9568,6.934,55.1139,
-1,2,26.8508,6.974,30.2189,
-1,2,41.3443,7.022,44.7871,
-1,2,32.811,7.074,38.5649,
-1,2,56.8292,7.145,62.4764,
-1,2,15.6972,7.182,19.1331,
-1,2,42.2115,7.24,47.8396,
-1,2,18.6907,7.278,22.2299,
-1,2,34.8401,7.326,38.5113,
-1,2,36.8048,7.374,40.4345,
-1,2,39.6161,7.424,42.979,
-1,2,60.1548,7.492,63.0567,
-1,2,26.8603,7.536,30.3164,
-1,2,42.5319,7.584,45.9659,
-1,2,28.8818,7.632,31.9064,
-1,2,37.2391,7.687,41.5041,
-1,2,28.9074,7.725,30.7423,
-1,2,54.8936,7.783,58.5432,
-1,2,49.8677,7.84,52.23,
-1,2,31.5351,7.884,33.5617,
-1,2,32.0757,7.932,34.3644,
-1,2,47.2037,7.994,50.3156,
-1,2,22.0947,8.031,24.4823,
-1,2,37.6203,8.077,39.9269,
-1,2,62.5417,8.149,65.1125,
-1,2,25.7021,8.19,28.0167,
-1,2,42.5986,8.238,45.2761,
-1,2,42.6656,8.286,45.0672,
-1,2,50.6792,8.342,55.4119,
-1,2,41.694,8.394,45.7808,
-1,2,39.7664,8.441,44.568,
-1,2,56.3018,8.504,60.5298,
-1,2,41.4062,8.553,45.5653,
-1,2,18.3578,8.59,20.4317,
-1,2,45.9047,8.648,50.4431,
-1,2,33.6474,8.698,37.6819,
-1,2,23.7547,8.735,26.2072,
-1,2,46.0759,8.789,50.7561,
-1,2,51.1876,8.857,55.7777,
-1,2,27.8892,8.895,30.0331,
-1,2,38.136,8.937,39.3518,
-1,2,42.1389,8.988,43.7718,
-1,2,55.4053,9.048,59.7861,
-1,2,37.5829,9.092,41.028,
-1,2,58.5472,9.16,62.4684,
-1,2,19.651,9.199,22.0232,
-1,2,36.4624,9.247,39.2543,
-1,2,45.9864,9.304,50.1418,
-1,2,22.0987,9.342,24.1986,
-1,2,49.0213,9.401,53.1291,
-1,2,24.0215,9.438,26.1723,
-1,2,58.6575,9.503,61.0873,
-1,2,42.9141,9.551,45.3996,
-1,2,40.3466,9.61,44.2927,
-1,2,29.6467,9.647,32.1747,
-1,2,31.7059,9.695,34.2731,
-1,2,34.2874,9.744,36.7406,
-1,2,34.5498,9.791,36.9638,
-1,2,61.5055,9.865,67.6885,
-1,2,18.9087,9.9,20.7286,
-1,2,34.75,9.947,36.0244,
-1,2,48.9198,10.008,53.5169,
-1,2,34.2379,10.056,39.4999,
-1,2,26.9553,10.095,29.6002,
-1,2,61.0891,10.161,64.5547,
-1,2,31.6832,10.209,35.3181,
-1,2,39.8433,10.264,44.1398,
-1,2,36.2942,10.31,38.2698,
-1,2,31.2184,10.35,33.6368,
-1,2,32.4269,10.398,34.8346,
-1,2,35.6022,10.447,38.7536,
-1,2,62.0813,10.521,66.3525,
-1,2,32.7,10.569,36.5075,
-1,2,32.388,10.616,36.6068,
-1,2,33.514,10.664,37.6863,
-1,2,34.9182,10.712,39.3866,
-1,2,35.3881,10.759,38.0129,
-1,2,44.4276,10.815,46.7836,
-1,2,55.4459,10.874,59.2245,
-1,2,33.4532,10.913,36.6101,
-1,2,34.8302,10.961,38.7412,
-1,2,35.8386,11.009,39.3111,
-1,2,36.8623,11.057,40.1058,
-1,2,37.7031,11.105,41.3161,
-1,2,63.8388,11.177,68.5367,
-1,2,32.0373,11.224,36.2451,
-1,2,24.5343,11.263,27.1723,
-1,2,50.6861,11.32,54.4343,
-1,2,25.245,11.358,27.6601,
-1,2,42,11.406,43.785,
-1,2,45.8853,11.456,48.5683,
-1,2,56.1123,11.529,60.5902,
-1,2,30.11,11.566,32.564,
-1,2,43.1524,11.625,46.9717,
-1,2,22.9978,11.668,26.4956,
-1,2,40.6226,11.716,44.0852,
-1,2,39.8389,11.763,43.7645,
-1,2,62.6795,11.834,66.2939,
-1,2,21.1743,11.869,23.1151,
-1,2,38.0656,11.917,40.1406,
-1,2,36.774,11.961,38.1221,
-1,2,37.2714,12.009,38.6151,
-1,2,54.2155,12.073,58.3126,
-1,2,30.9618,12.111,33.0614,
-1,2,53.6532,12.181,61.2218,
-1,2,31.7389,12.223,34.8134,
-1,2,43.9229,12.28,48.2721,
-1,2,28.6351,12.328,32.7593,
-1,2,25.9759,12.373,29.3949,
-1,2,44.0251,12.423,48.2538,
-1,2,28.491,12.468,31.8338,
-1,2,45.194,12.532,48.8029,
-1,2,31.3361,12.58,35.3815,
-1,2,32.009,12.628,36.0131,
-1,2,33.2131,12.676,37.6427,
-1,2,35.0403,12.725,38.3222,
-1,2,35.1044,12.772,38.5579,
-1,2,53.2072,12.836,56.7728,
-1,2,37.8395,12.883,41.3538,
-1,2,39.5721,12.932,43.7029,
-1,2,32.148,12.972,34.2735,
-1,2,46.4384,13.032,51.4496,
-1,2,23.8493,13.072,26.2937,
-1,2,39.6219,13.119,42.0803,
-1,2,65.1323,13.192,68.9172,
-1,2,31.1521,13.236,34.6151,
-1,2,33.2179,13.284,36.6079,
-1,2,34.0624,13.332,38.0052,
-1,2,30.205,13.375,32.1879,
-1,2,30.3065,13.422,32.8297,
-1,2,41.3644,13.48,45.61,
-1,2,57.0415,13.544,61.2093,
-1,2,25.3352,13.588,28.9771,
-1,2,40.5731,13.636,43.9368,
-1,2,44.1017,13.685,48.3814,
-1,2,20.9192,13.724,22.908,
-1,2,48.4855,13.783,52.7043,
-1,2,51.4368,13.848,54.8837,
-1,2,31.8958,13.891,35.6582,
-1,2,33.6137,13.94,37.0053,
-1,2,36.6798,13.989,40.0207,
-1,2,35.6784,14.035,39.1894,
-1,2,36.9495,14.084,40.5057,
-1,2,41.6947,14.135,46.2533,
-1,2,58.1356,14.2,63.0226,
-1,2,19.1166,14.238,21.6746,
-1,2,46.5773,14.296,49.7423,
-1,2,25.4345,14.337,28.0058,
-1,2,40.594,14.383,43.1414,
-1,2,50.3475,14.44,54.5402,
-1,2,31.5839,14.484,35.1524,
-1,2,52.0408,14.551,56.4191,
-1,2,34.6869,14.596,38.2529,
-1,2,36.3198,14.645,39.8151,
-1,2,36.8557,14.691,40.3763,
-1,2,37.8091,14.739,41.2068,
-1,2,39.2367,14.788,43.626,
-1,2,79.8278,14.876,84.1356,
84,-140,40.5918,14.929,47.7128,
202,-284,45.2662,14.997,48.5078,
293,-369,27.4992,15.041,28.5259,
367,-450,27.2895,15.072,28.2737,
395,-466,27.1832,15.104,28.3683,
396,-467,41.3425,15.149,44.6915,
396,-467,58.4218,15.215,60.0448,
397,-466,59.0581,15.276,63.351,
397,-466,38.9486,15.334,42.3808,
460,-540,38.2159,15.38,42.1067,
483,-544,37.3608,15.426,40.98,
483,-544,36.6032,15.471,40.0343,
482,-543,46.055,15.528,49.286,
482,-543,37.4872,15.582,41.2941,
483,-542,38.6869,15.629,42.0821,
483,-542,36.8707,15.674,40.3283,
483,-541,36.7916,15.722,40.2007,
483,-541,37.3018,15.769,40.6948,
483,-541,37.5518,15.816,40.9279,
483,-541,55.1337,15.88,58.7004,
483,-541,41.4301,15.929,44.7574,
483,-540,41.4297,15.976,44.7208,
483,-540,42.0128,16.023,45.4715,
483,-540,42.762,16.072,46.9673,
483,-540,36.4844,16.126,39.9236,
483,-540,36.7216,16.173,40.0581,
483,-540,48.2985,16.232,52.6196,
483,-540,38.618,16.284,41.9436,
483,-540,36.7659,16.329,40.9103,
483,-540,37.0357,16.377,40.4012,
483,-540,37.1596,16.424,40.6248,
483,-540,38.4648,16.472,40.5511,
483,-539,51.0109,16.531,53.316,
484,-538,47.4826,16.59,51.5273,
484,-537,40.9253,16.645,44.4521,
484,-537,36.8586,16.69,40.4496,
484,-537,37.2373,16.736,40.6589,
484,-537,37.3839,16.783,40.8176,
484,-537,37.6811,16.829,41.1618,
484,-537,50.2232,16.889,53.5532,
484,-537,36.4555,16.938,39.8617,
484,-537,37.6705,16.985,41.1577,
484,-537,37.8857,17.032,41.1515,
484,-537,38.0935,17.08,41.6474,
486,-535,39.361,17.128,42.5839,
486,-535,40.6207,17.176,44.0577,
486,-535,59.3327,17.241,62.6285,
486,-535,41.9197,17.288,45.3498,
486,-535,36.9704,17.343,40.1772,
486,-535,37.0742,17.391,40.4554,
486,-535,37.3905,17.438,39.6252,
486,-535,34.574,17.482,37.2747,
486,-535,56.275,17.55,58.4937,
486,-535,33.3304,17.59,35.7392,
486,-535,32.5709,17.636,35.2961,
486,-535,35.8082,17.685,38.7063,
486,-535,37.0016,17.734,39.7755,
486,-535,37.2193,17.781,40.3099,
486,-535,40.5562,17.831,43.6956,
486,-535,56.1193,17.894,58.8679,
486,-535,41.2849,17.941,44.035,
486,-535,43.1927,17.99,44.5177,
486,-535,37.6731,18.031,38.6396,
486,-535,37.8923,18.077,39.082,
486,-535,39.0952,18.126,40.5478,
487,-535,56.8072,18.19,60.6918,
487,-535,53.5392,18.251,57.7877,
487,-535,40.5027,18.301,44.6171,
487,-535,41.6463,18.349,45.7185,
487,-535,41.441,18.409,45.6606,
