0,0,9.88212,0.009,11.7709,
0,0,9.05375,0.022,9.92354,
0,0,52.0918,0.08,53.2431,
0,0,52.5287,0.143,57.2563,
0,0,32.8876,0.187,36.1992,
0,0,27.195,0.227,28.8187,
0,0,61.5344,0.292,64.3142,
0,0,15.1302,0.324,16.2543,
0,0,28.0014,0.368,28.8983,
0,0,75.6145,0.446,78.3858,
0,0,15.7833,0.48,16.902,
0,0,33.0705,0.529,34.7624,
0,0,50.6183,0.593,56.3091,
0,0,30.1797,0.635,35.5182,
0,0,24.9232,0.676,27.9079,
0,0,52.8414,0.735,58.7444,
0,0,44.7992,0.79,48.1735,
0,0,32.1304,0.84,36.0897,
0,0,33.5914,0.888,37.0533,
0,0,32.8796,0.934,36.2542,
0,0,33.6702,0.982,37.3494,
0,0,36.9008,1.031,40.0141,
0,0,46.0447,1.088,47.5065,
0,0,46.8855,1.151,53.3626,
0,0,23.8518,1.19,26.7211,
0,0,49.169,1.247,54.8987,
0,0,25.5991,1.286,28.8268,
0,0,41.415,1.334,44.9286,
0,0,45.2842,1.384,49.0668,
0,0,54.3826,1.455,60.1918,
0,0,37.9047,1.501,42.4487,
0,0,37.562,1.547,42.2034,
0,0,38.3691,1.595,44.2568,
0,0,38.9369,1.644,42.6162,
0,0,39.2367,1.691,43.9687,
0,0,35.2778,1.733,38.1991,
0,0,54.7125,1.798,57.8992,
0,0,39.1286,1.845,42.0832,
0,0,50.3489,1.903,56.7229,
0,0,25.109,1.941,27.9775,
0,0,43.4068,1.99,46.6334,
0,0,48.9763,2.044,55.4155,
0,0,57.276,2.113,62.8103,
0,0,16.4442,2.15,19.9765,
0,0,33.8696,2.198,37.1596,
0,0,34.3395,2.246,37.7446,
0,0,35.5545,2.294,37.7775,
0,0,45.3681,2.351,51.3257,
0,0,23.28,2.392,26.3388,
0,0,55.6479,2.454,59.3891,
0,0,40.5189,2.502,44.075,
0,0,48.9348,2.558,54.8672,
0,0,27.4347,2.598,30.8713,
0,0,52.4239,2.655,58.361,
0,0,31.2785,2.696,34.8178,
0,0,31.0755,2.742,34.8471,
0,0,57.9288,2.815,64.1079,
0,0,28.0941,2.864,33.9531,
0,0,17.7252,2.9,20.5252,
0,0,36.7381,2.95,40.0753,
0,0,38.9406,3,42.0235,
0,0,38.6543,3.046,42.3614,
0,0,65.3966,3.119,71.6988,
0,0,28.2634,3.16,32.3254,
0,0,23.4516,3.202,25.9499,
0,0,41.7456,3.251,44.4807,
0,0,56.0625,3.313,61.909,
0,0,26.4088,3.347,29.0419,
